410484	tahun_baru	jakarta himbauan untuk tidak merayakan tahun baru dengan berlebihan ternyata memiliki dampak yang tidak menguntungkan bagi penjual terompet penjualan terompet menurun drastis menurut pengakuan kasmanto penjual terompet yang mangkal di daerah bundaran hi jakartahal ini dialami oleh semua penjual terompet termasuk dirinya penjualan terompet turun drastis selama tahun saya berjualan terompet biasanya pendapatan total saya di tahun baru rp ribu sampai rp ribu tetapi tahun ini saya hanya dapat rp ribu nutup modal aja sulit kata kasmanto kepada sabtu menurut kasmanto hal ini adalah dampak dari tragedi di aceh dan sumut beberapa waktu yang lalu jadi tak ada pesta hura hura semua masih berkabung ujarnya padahal lanjut kasmanto rencana keuntungan penjualan terompetnya akan dia pakai untuk menghidupi keluarga saya sendiri ingin jadi relawan ke aceh tapi mungkin sekarang harus cari cara lain dulu untuk menghidupi keluarga katanya nasib serupa juga dialami oleh amin penjual terompet yang sering berkeliling sampai saat ini saya baru berhasil jual terompet keluhnya melewati tahun baru berbagai jenis terompet akhirnya diobral terompet panjang yang sebelumnya berharga rp sampai rp sekarang dijual seharga rp sedangkan terompet dengan model saxophone yang sebelumnya dijual dengan harga rp kini diobral menjadi rp inilah harapan akhir para penjual terompet untuk menghabiskan dagangannya setelah mengalami kerugian yang cukup besar
410509	aceh	jakarta pbb memperkirakan jumlah korban akibat bencana tsunami di wilayah asia mencapai ribu orang tewas dengan korban terbanyak dari indonesia yang merupakan daerah paling dekat dengan pusat bencana apa yang kami lihat menggambarkan korban bisa mencapai orang meninggal ujar koordinator bantuan darurat pbb jan egeland seperti dilansir afp sabtu sementara mengenai jumlah bantuan internasional yang masuk melalui pbb sudah mencapai us hingga miliar kami sekarang tiap jam masih terus menghitung jumlah bantuan baru tapi sekarang jumlahnya antara us miliar ujar egeland saat ini berdasarkan data terakhir adalah jumlah korban akibat gempa berskala skala richter tersebut mencapai ribu orang se asia di thailand saat ini korban tercatat sebesar orang namun pm thailand thaksin shinawatra memperkirakan korban di thailand bisa mencapai hingga orang sedangkan di indonesia yang menderita paling parah diperkirakan sudah sekitar ribu orang dipastikan tewaas akibat bencana ini
410527	tahun_baru	ambon malam tahun baru di ambon diwarnai dengan aksi sejuta lilin yang dipasang pada setiap ruas jalan utama seperti jl ay patty jl diponegoro jl pattimura dan jl sultan hairun pemasangan lilin itu dilakukan warga kota ambon sejak pukul wit jumat selain melakukan aksi sejuta lilin warga kota ambon juga melakukan doa bersama untuk aceh yang dipusatkan di pelataran jl sultan hairun depan balai kota ambon ribuan warga mengikuti kegiatan itu dengan khusyuk sementara itu dua elemen organisasi mahasiswa yaitu himpunan mahasiswa islam hmi cabang ambon dan mahasiswa stain ambon sejak pukul wit melakukan zikir dan shalawat di jl ay patty dan di depan polsekta sirimau ambon untuk mengenang bencana aceh aksi yang digelar dua elemen mahasiswa ini mendapat simpati warga kota ambon yang turut melibatkan diri dalam kegiatan itu tepat pukul wit doa untuk aceh dilantunkan dengan diiringi isak tangis warga selain elemen mahasiswa beberapa warga desa juga melakukan malam renungan untuk aceh di batu merah misalnya rencana menggelar pesta rakyat akhirnya dibatalkan setelah mendapat peringatan majelis ulama indonesia mui dan pihak kepolisian untuk tidak mengadakan acara pesta pora sayangnya malam renungan untuk aceh yang digelar beberapa elemen masyarakat ini dicederai dengan aksi konvoi kendaraan di jalan padahal sebelumnya telah ada larangan kepolisian untuk melakukannya sementara sebagian warga yang menggelar renungan terlihat menyesalkan sikap aparat kepolisian yang tidak bertindak tegas “seharusnya kepolisian menghentikan aksi konvoi atau ngebut di jalan kita ini kan lagi berduka dan berkabung secara nasional akibat bencana yang melanda saudara kita di aceh dan sumut kondisi yang terlihat seakan akan polisi membiarkan aksi itu” kata nurdin ali assagaf warga desa silale kepada sabtu di ambon untuk mengantisipasi kecelakan lalu lintas polres dan polda maluku menurunkan kekuatan penuh dan menempatkan personelnya di setiap ruas jalan dengan jarak masing masing meter hingga berita ini diturunkan keadaan di kota ambon aman
410526	tahun_baru	surabaya gubernur jawa timur imam utomo mengecam warga surabaya yang masih merayakan tahun baru dalam suasana hura hura padahal sebelumnya warga sudah diperingatkan agar menyambut tahun baru dalam suasana prihatin seharusnya pergantian tahun ini kita lakukan dengan berdoa dan prihatin karena saudara saudara kita di aceh dan sekitarnya sedang mengalami musibah mereka tidak mengenal lagi apa sekarang pergantian tahun atau tidak jadi tidak perlu hura hura dan berlebihan kata gubernur dalam sambutan tahun baru di gedung negara grahadi jl gubernur suryo surabaya sabtu meskipun gubernur menyambut tahun baru dengan acara tahlilan untuk korban bencana di aceh dan sumut bersama ulama dan anak anak panti asuhan tetapi di luar gedung negara grahadi ribuan massa memadati jalanan kota surabaya mereka menggunakan kendaraan roda dan roda berarakan di sepanjang jalan jalan utama surabaya seperti jl panglima sudirman jl gubernur suryo jl tunjungan dan jl raya darmo walaupun sebelumnya sempat hujan deras suasana semakin ramai sejak pukul wib karena hujan mulai mereda arak arakan sepeda motor berlalu dengan ribut karena pengendaranya malah meraung raungkan mesin sepeda motornya bahkan tidak sedikit yang melepas knalpot motornya lalu berdiri di atas motor tanpa menggunakan helm tidak terasa ada suasana keprihatinan ini menyebabkan lalu lintas menjadi padat merayap terlebih lagi masih ada beberapa tempat yang menggelar acara dan panggung hiburan seperti di halaman bekas bioskop mitra dan di depan balaikota tapi di antara suasana hingar bingar itu masih ada sekelompok mahasiswa yang melakukan doa bersama serta menggalang dana untuk korban bencana di aceh dan sumut mereka berkumpul di depan gedung negara grahadi sambil menyalakan lilin
410500	gempa	jakarta bantuan sosial berupa makanan obat obatan dan pakaian hingga sabtu terus mengalir ke posko kolinlamil tanjung priok namun lantaran keterbatasan angkutan bantuan itu tertumpuk dan belum bisa dikirim ke aceh meskipun demikian posko kolinlamil akan berusaha mengangkut sesuai angkutan yang tersedia bahkan beberapa bantuan sosial yang sebelumnya disalurkan melalui pangkalan udara halim perdanakusuma juga dialihkan ke kolinlamil tanjung priok hal ini dilakukan setelah posko bantuan nasional di halim kewalahan menerima berbagai barang bantuan dari masyarakat bantuan ini sebagian besar telah diangkut dengan kri sabang kri tandjung kambani dan kri silasparepare ketiga kri tersebut sudah diberangkatkan kata mayor lasman manik staff puspen mabes tni sabtu bantuan datang dari berbagai kalangan masyarakat seperti instansi pemerintah lsm serta swasta lainnya namun karena keterbatasan pengangkutan bantuan tersebut kini menumpuk di kolinlamil tanjung priok meskipun demikian pihaknya berusaha akan terus mengangkut bantuan yang sudah mengalir dari berbagai kalangan ini ke aceh dan sumatera utara
410519	tahun_baru	jakarta di detik detik menjelang tahun sudirman thamrin macet total sementara itu bundaran hi dipenuhi ratusan orang yang akan merayakan tahun baru sejak pk jumat jl sudirman jakarta pusat dipadati mobil dan motor yang menuju arah bundaran hi dan sudah mulai macet dari sekitarflyover semanggi banyak di antara mereka yang meniup terompet sementara itu ratusan orang berjalan kaki di sepanjang jl sudirman menuju bundaran hi di bundaran hi tampak ratusan masyarakat tumpah hingga ke jalan sebagian dari mereka membawa kembang api serta petasan dan meniup terompet membuat suasana di sekitar bundaran hi sangat meriah sementara itu di tempat yang sama sekitar orang mahasiswa melakukan salat gaib dan aksi tabur bunga sebagai bentuk kepedulian terhadap korban bencana di aceh dan sumut mereka juga menyalakan lilin dengan disaksikan masyarakat di sekitarnya tepat pada pukul wib sabtu semua kendaraan di sekitar bundaran hi berhenti dan penumpangnya turun ke jalan polisi menyalakan sirene sementara masyarakat membunyikan terompet dan menyalakan petasan
410483	gempa	medan akibat gempa dan tsunami tiga jembatan di medan menuju meulaboh rusak berat perbaikan jembatan tersebut diperkirakan memakan waktu tiga minggu kita perkirakan perbaikan makan waktu minggu lebih kita harap bisa cepat kata gubernur sumatera utara rizal nurdin kepada di pangkalan tni au medan sabtu dikatakan dia dari tiga jembatan yang putus satu diantaranya sudah dalam proses mendekati selesai perbaikannya sedangkan dua lainnya masih belum diperbaiki perbaikan dilakukan oleh satuan tni rizal berharap dengan selesainya perbaikan maka distribusi kebutuhan dari medan menuju meulaboh dapat dilakukan dengan lancar kesulitan transportasi menyebabkan distrubusi bahan pangan obat obatan dan pakaian menjadi lebih lamban jika menggunakan jalur udara kapasitas juga terbatas bandara polonia terlalu kecil sehingga pesawat yang bisa mendarat di bandara ini relatif sedikit paparnya lebih lanjut rizal mengatakan dari laporan yang diterima saat ini jumlah penerbangan yang datang pergi mencapai kali ini angka yang luar biasa dan tidak pernah terjadi sebelumnya sebab itu rizal menyatakan tidak dapat menerima bantuan pesawat yang ditawarkan negara sahabat karena kapasitas bandara kecil jika membawa bantuan disarankan langsung dikirim ke banda aceh akibat banyaknya pesawat yang datang dan pergi sejumlah pesawat terpaksa stan by di beberapa bandara provinsi dan negara tetangga seperti bandara pekanbaru batam singapura dan malaysia
410522	tahun_baru	bandung himbauan pemerintah kota bandung untuk tak menyelenggarakan acara tahun baru rupanya tak terlalu dihiraukan oleh warganya padahal walikota bandung dada rosada telah menghimbau tempat hiburan hotel dan warganya untuk tak terlalu berlebihan merayakan tahun baru bahkan walikota mengancam akan segera menutup acara jika memang terbukti melanggar himbauannya itu namun sampai saat ini belum terlihat pengawasan yang dilakukan oleh walikota bandung dari pengamatan yang dilakukan oleh jumat terbukti di jl dago dari pukul wib orang orang tetap berkumpul di sepanjang jalan otomatis jl dago yang memang kerap ramai di setiap akhir pekan ini terlihat sangat macet restoran restoran juga penuh dikunjungi orang sejumlah kafe di jl braga juga tetap menggelar acara pergantian tahun baru hampir di setiap perempatan jalan terjadi kemacetan dan tak terlihat ada pengaturan oleh pihak polisi lalu lintas beberapa posko penerimaan bantuan untuk aceh tetap digelar di sepanjang jl dago walau terlihat tak teratur ini menambah kemacetan lalu lintas yang terjadi acara yang digelar di bandung dalam menyambut tahun baru antara lain simphaty for aceh dengan band lokal yang bermain di atas panggung kecil tiga panggung kecil digelar di pertengahan jl dago penyelenggara juga memasang layar lebar yang memutar soal korban dan peristiwa tsunami di aceh sementara itu di lapangan gasibu jl diponegoro digelar acara bandung lautan doa dengan panggung ukuran besar aksi orasi peduli aceh juga dilakukan oleh keluarga mahasiswa itb mereka membawa bendera merah putih dengan ukuran sekitar x meter persegi mereka berorasi dan mengajak warga yang merayakan pergantian tahun baru untuk lebih peduli dan tak terlalu berlebihan aksi mereka sempat menjadi perhatian warga kota di sepanjang jl dago ini
410523	deplu	medan sekitar jurnalis asing diantaranya dari bulgaria malaysia australia dan belanda yang terdaftar di deplu telah terjun ke aceh aturan blue book yang merupakan standar dari ditjen imigrasi bagi jurnalis yang akan masuk ke aceh ditiadakan dalam keadaan darurat seperti sekarang hal ini disampaikan ketua posko satgas deplu medy ch djuri di posko bencana alam aceh sumut di pangkalan tni au medan kepada sabtu namun kendati bermasalah medy menegaskan pihaknya akan berkoordinasi dengan ditjen imigrasi untuk mempermudah proses administrasi bagi jurnalis asing tersebut ia juga mengatakan saat ini ada sejumlah orang asing yang berada di aceh dan sumut untuk memberikan bantuan kemanusiaan untuk itu mereka akan diberi kemudahan dalam bentuk visa on arrival voa meski bukan termasuk daftar negara yang memperoleh voa sementara itu bantuan dari negara sahabat terus mengalir diantaranya dari as saudi ceko belgia rumania eropa singapura malaysia bantuan bantuan itu sebagian besar sudah didistribusikan lansung kepada masyarakat lebih lanjut medy menjelaskan pihaknya juga sedang merencanakan penerimaan dan distribusi mesin pemurni air sumbangan dari general electric ge yang berkapasitas cukup besar sumbangan dari ge itu berikut personel untuk memasangnya jadi saya masih akan berkoordiansi dengan gubernur sumut selaku ketua posko untuk menetapkan dimana mesin pemurni air itu akan dipasang ujar medy
410479	tahun_baru	jakarta negara negara yang tidak terkena bencana gempa dan tsunami turut berkabung dalam menyambut tahun acara perayaan tahun baru meriah yang sudah direncanakan akhirnya banyak yang dibatalkan bahkan untuk negara yang jauh dari asia dan pesisir afrika tempat bencana besar terjadi beberapa waktu lalu perayaan tahun baru yang meriah terasa berlebihan tidak pernah terasa pergantian tahun sangat berat seperti ini kata perdana menteri swedia goeran persson seperti dikutip dari associated press sabtu persson menghimbau warga swedia untuk menyalakan lilin sebagai bentuk keprihatinan dan bukannya merayakan tahun baru dengan kembang api seperti yang direncanakan sebelumnya sedangkan di sydney australia warga yang merayakan pergantian tahun di pelabuhan mengheningkan cipta sejenak untuk para korban tsunami toko toko di beberapa kota besar di jerman yang menjual kembang api mengalami penurunan dalam penjualannya pesta besar yang dilangsungkan di brandenburg gate di berlin memang tetap dilangsungkan tetapi pengunjung diminta menyumbangkan uangnya untuk korban tsunami di austria warga dilarang menyalakan kembang api dalam menyambut tahun baru dan di kota innsbruck dilakukan peringatan untuk penduduk austria yang dinyatakan hilang di asia menurut walikota hilde zach kegiatan itu adalah sebagai tanda solidaritas untuk menandakan kehilangan besar umat manusia di paris kain hitam digantungkan sepanjang jalan champs elysees dan dekat place de la concorde sebagai tanda berkabungnya kota tersebut malam tahun baru ini tidak akan bisa seperti biasa karena suasana berkabung mempengaruhi seluruh planet kata deputi walikota paris anne hidalgo di asia suasana berkabung menyelimuti sebagian besar negara pada pergantian tahun tetapi masih ada beberapa negara yang merayakan tahun baru dengan meriah di taiwan dan filipina perayaan tetap berlangsung meriah sangat kontras dengan thailand dan malaysia yang warganya menghabiskan pergantian tahun dalam suasana duka dan penuh keprihatinan di indonesia sendiri masih terdapat beberapa daerah yang merayakan tahun baru dengan meriah meskipun di beberapa daerah lainnya suasana keprihatinan cukup terasa
410520	gempa	jakarta sebanyak orang relawan dari mer c dan majelis mujahidin indonesia asal solo diberangkatkan ke nanggroe aceh darussalam nad rombongan berangkat dari bandara halim perdanakusuma kami akan berangkat pukul wib saya di sana sekitar sebulan isa ridwan yang berprofesi sebagai dokter dari mer c di bandara halim perdanakusuma jakarta sabtu bantuanbantuan bagi korban gempa dan tsunami terus mengalir ke nad hari ini sebanyak pesawat diberangkatkan dengan mengangkut bantuan seberat kilogram dan personel tni serta relawan bantuan tampak menumpuk di posko bantuan dan gudang gudang milik tni au ini disebabkan bantuan yang dikirim setiap harinya ton tetapi masyarakat mengirim bantuan lebih dari itu setiap harinya ujar marsekal pertama danlanud halim perdanakusuma sukirno ks
410516	tahun_baru	jakarta perayaan tahun baru di kawasan ancol tetap memperlihatkan nyala kembang api tetapi skalanya hanya kecil dan dinyalakan oleh warga iseng yang hadir di ancol panggung besar di pantai carnaval yang dihadiri gubernur sutiyoso tetap tidak mempertontonkan kembang api yang dibatalkan sebagai tanda solidaritas tragedi kemanusiaan di aceh tetapi rupanya para penonton iseng masih saja menyalakan kembang api meskipun dalam skala kecil dan durasi yang tidak lama sekitar tiga menit pergantian tahun baru ke sabtu ditandai dengan peniupan terompet oleh gubernur sutiyoso yang sebelumnya menyanyikan lagu bernuansa religius yaitu tuhan yang biasa dinyanyikan bimbo acara dilanjutkan dengan berdoa bersama untuk korban aceh jajaran muspida dki jakarta juga turut berdoa cuaca yang cerah dengan bintang bintang terlihat bersinar di langit menarik minat warga ibukota untuk merayakan pergantian tahun di ancol berbagai panggung dari total tujuh panggung musik banyak dipadati warga nuansa hura hura tetap tidak terhindarkan seakan mereka lupa akan tragedi yang terjadi di aceh dan sumatra utara saat detik detik pergantian tahun suara terompet masih tetap bersahutan dengan keras warga yang hadir di kawasan ancol juga tetap membunyikan klakson yang berisik khusus di panggung carnaval panggung seni dan doa peduli aceh tidak lepas dari kesan pesta karena beberapa artis yang menghibur penonton
410514	tahun_baru	yogyakarta rasa simpati sebagian warga indonesia terhadap bencana aceh agaknya perlu dipertanyakan pada sebuah acara di hotel grand hyatt penonton sudah diwanti wanti agar hening tetapi tetap nekat meniup terompet perayaan tahun baru yang diadakan rcti di hotel grand hyatt jumat tetap diwarnai dengan aksi tiup terompet yang riuh rendah padahal pembawa acara sebelumnya sudah memberi peringatan agar tidak meniup terompet untuk meninggalkan kesan hura hura dimohon kepada para penonton yang hadir disini agar tidak meniup terompet pada malam pergantian tahun baru nanti soalnya kita ditonton dari seluruh indonesia kata master of ceremony nico siahaan kita ingin menunjukkan keprihatinan kepada suadara saudara kita di aceh lanjut nico namun rupanya peringatan nico tidak digubris oleh penonton yang hadir sebagian besar penonton yang membawa terompet tetap meniupkan terompetnya dengan kencang bahkan saat tamara mc yang berduet dengan nico menyuruh penonton untuk hening sebentar untuk menghormati korban bencana di aceh tetap tidak digubris penonton masih terdengar suara terompet walupun dengan jumlah yang tidak sebanyak sebelumnya suara terompet baru benar benar hilang setelah ustadz jeffry al buchori membacakan doa acara tahun baru ini diperuntukkan untuk para undangan acara menampilkan para finalis indonesian idol minus pemenangnya joy acara ini disiarkan langsung oleg rcti sejak pukul wib
